Start Time, Request Type, Latency, Response Code
21:38:02.884513700,POST,3,200
21:37:59.426638,POST,3205,200
21:37:58.620132600,POST,4271,200
21:37:58.827005600,POST,4068,200
21:37:59.449623600,POST,3449,200
21:37:59.240751700,POST,3663,200
21:37:59.253743500,POST,3654,200
21:37:58.815012400,POST,4092,200
21:37:58.942934400,POST,3689,200
21:37:59.427635600,POST,3484,200
21:37:59.455619100,POST,3463,200
21:37:59.241750100,POST,3688,200
21:37:58.537183800,POST,4396,200
21:37:58.816012300,POST,4119,200
21:37:58.297330400,POST,4325,200
21:37:59.191780800,POST,3748,200
21:37:58.827005600,POST,4112,200
21:37:59.247746800,POST,3697,200
21:37:59.460616400,POST,3486,200
21:37:58.545179200,POST,4402,200
21:37:59.478605900,POST,3136,200
21:37:58.816012300,POST,4134,200
21:37:58.833001600,POST,4121,200
21:37:58.827005600,POST,4129,200
21:37:58.844994,POST,4212,200
21:37:59.392658800,POST,3678,200
21:38:02.960462900,POST,119,200
21:37:58.547177900,POST,4559,200
21:37:59.465612900,POST,3642,200
21:37:58.805019,POST,3790,200
21:37:58.817011200,POST,4303,200
21:37:59.427635600,POST,3701,200
21:38:03.130359300,POST,3,200
21:37:58.950930200,POST,4186,200
21:37:59.411646800,POST,3729,200
21:37:59.253743500,POST,3897,200
21:37:59.253743500,POST,3900,200
21:37:59.225759700,POST,3324,200
21:37:58.821008900,POST,4335,200
21:37:58.805019,POST,4364,200
21:37:59.428635300,POST,3746,200
21:37:58.952929100,POST,4225,200
21:37:59.411646800,POST,3768,200
21:37:58.640119800,POST,4539,200
21:37:59.274730700,POST,3907,200
21:37:58.839997200,POST,4345,200
21:37:58.606142,POST,3939,200
21:38:03.181329600,POST,3,200
21:37:59.229757900,POST,3959,200
21:38:03.187327,POST,3,200
21:37:59.428635300,POST,3764,200
21:37:59.412645200,POST,3782,200
21:37:58.943933900,POST,4251,200
21:37:59.386662800,POST,3810,200
21:37:58.955926,POST,4243,200
21:37:59.423637400,POST,3098,200
21:37:58.839997200,POST,4360,200
21:37:58.752052700,POST,4448,200
21:37:59.230757100,POST,3974,200
21:37:59.413645100,POST,3792,200
21:37:59.386662800,POST,3819,200
21:37:59.429635300,POST,3780,200
21:37:58.754050700,POST,4455,200
21:37:58.839997200,POST,4371,200
21:37:59.146809600,POST,4064,200
21:37:58.598146700,POST,3922,200
21:37:59.151806300,POST,4062,200
21:38:03.211311300,POST,4,200
21:37:59.387662200,POST,3829,200
21:37:59.429635300,POST,3790,200
21:37:59.413645100,POST,3807,200
21:37:59.230757100,POST,3991,200
21:37:58.849990800,POST,3662,200
21:37:58.839997200,POST,4384,200
21:37:59.193779500,POST,4032,200
21:38:03.222305200,POST,8,200
21:38:03.226302,POST,5,200
21:37:59.387662200,POST,3846,200
21:37:59.430635300,POST,3805,200
21:37:59.414644200,POST,3823,200
21:37:59.175791100,POST,3328,200
21:37:58.915951200,POST,4323,200
21:37:59.233755200,POST,4007,200
21:37:59.194779,POST,4046,200
21:37:58.756049200,POST,4487,200
21:37:59.388660100,POST,3855,200
21:37:59.421640100,POST,3074,200
21:37:59.431634300,POST,3814,200
21:38:03.243292400,POST,2,200
21:37:58.827005600,POST,4420,200
21:37:59.179787900,POST,4069,200
21:37:59.414644200,POST,3834,200
21:37:59.194779,POST,4056,200
21:38:03.248289200,POST,4,200
21:38:02.491753300,POST,4,200
21:37:58.756049200,POST,4498,200
21:37:58.919949100,POST,4337,200
21:37:59.432633500,POST,3824,200
21:37:59.388660100,POST,3868,200
21:37:59.179787900,POST,4080,200
21:37:59.415643800,POST,3844,200
21:37:59.194779,POST,4068,200
21:37:58.757048,POST,4507,200
21:37:59.173791300,POST,3317,200
21:37:59.388660100,POST,3878,200
21:38:03.263279200,POST,5,200
21:37:58.955926,POST,4313,200
21:37:59.433632300,POST,3836,200
21:37:59.180787600,POST,4090,200
21:37:59.240751700,POST,4030,200
21:38:03.260280300,POST,11,200
21:37:59.416643300,POST,3856,200
21:37:59.172792500,POST,3315,200
21:38:03.273272800,POST,2,200
21:37:59.389660500,POST,3888,200
21:38:03.276271,POST,3,200
21:37:59.416643300,POST,3863,200
21:37:59.392658800,POST,3888,200
21:37:59.195778,POST,4087,200
21:37:59.440628600,POST,3844,200
21:38:02.483757300,POST,3,200
21:37:58.758049,POST,4528,200
21:37:59.440628600,POST,3849,200
21:37:59.389660500,POST,3902,200
21:38:03.290263500,POST,2,200
21:37:59.243748800,POST,4051,200
21:37:59.411646800,POST,3884,200
21:37:59.180787600,POST,4116,200
21:37:59.195778,POST,4101,200
21:37:58.759048200,POST,4539,200
21:37:59.417641200,POST,3882,200
21:38:03.297258100,POST,3,200
21:37:59.097839100,POST,3387,200
21:37:59.443626500,POST,3859,200
21:37:59.181786400,POST,4122,200
21:37:59.390660100,POST,3915,200
21:38:03.304254800,POST,2,200
21:37:59.196777500,POST,4113,200
21:37:59.246747600,POST,4063,200
21:37:59.249745400,POST,4061,200
21:37:59.425637500,POST,3886,200
21:37:58.759048200,POST,4553,200
21:37:59.446623700,POST,3868,200
21:37:59.421640100,POST,3893,200
21:37:58.845993300,POST,3637,200
21:37:59.390660100,POST,3927,200
21:37:59.437629500,POST,3880,200
21:38:03.311249900,POST,6,200
21:37:59.185784200,POST,4135,200
21:38:03.315247800,POST,5,200
21:37:59.196777500,POST,4126,200
21:37:59.250744800,POST,4073,200
21:37:59.205772,POST,3277,200
21:38:03.324241900,POST,3,200
21:37:59.453619700,POST,3876,200
21:37:59.391659600,POST,3944,200
21:37:59.252743300,POST,4083,200
21:38:03.327240,POST,11,200
21:37:59.196777500,POST,4147,200
21:37:59.253743500,POST,4094,200
21:38:03.348227500,POST,3,200
21:37:59.463614700,POST,3892,200
21:37:59.391659600,POST,3968,200
21:37:59.435631600,POST,3934,200
21:37:59.211769100,POST,3256,200
21:37:59.443626500,POST,3933,200
21:37:59.186784,POST,4200,200
21:37:59.445625900,POST,3943,200
21:37:59.255742300,POST,4135,200
21:37:59.450622200,POST,3943,200
21:37:59.186784,POST,4210,200
21:37:59.197779200,POST,4202,200
